emoji_slug_hash,emoji_slug,filename,image_type,emoji_slug_only_hash,reason
1341674351786302273,ticket,ticket_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5025809814628618181,tiger,tiger_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5633161401466864386,tiger-face,tiger_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2029892767744462666,timer-clock,timer_clock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2759948213068099090,tired-face,tired_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7763188283428174858,toilet,toilet_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7355431976291178981,tokyo-tower,tokyo_tower_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4259438564399443413,tomato,tomato_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3315445843034998315,tongue,tongue_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1044281768071821717,toolbox,toolbox_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3483651277675154565,tooth,tooth_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7482556474379550623,toothbrush,toothbrush_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8088250705407980986,top-arrow,top_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1645022965347445712,top-hat,top_hat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2687296228746547486,tornado,tornado_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8553419452746224198,trackball,trackball_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3504809289996009081,tractor,tractor_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8510946052159179045,trade-mark,trade_mark_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
79174727076785446,train,train_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1341610121554281385,tram,tram_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3260533827118022730,tram-car,tram_car_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2897821647860286868,transgender-flag,transgender_flag_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7074593377796824788,transgender-symbol,transgender_symbol_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4826008742877184842,triangular-flag,triangular_flag_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
562609010791827196,triangular-ruler,triangular_ruler_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2891496939645794614,trident-emblem,trident_emblem_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8334022765332770263,troll,troll_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7897566362553581124,trolleybus,trolleybus_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8790941654911895786,trophy,trophy_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1316760148841769210,tropical-drink,tropical_drink_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6432147188988948387,tropical-fish,tropical_fish_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6886530110966897706,trumpet,trumpet_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2289284825949388999,tulip,tulip_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8456435180494739966,tumbler-glass,tumbler_glass_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4194919704840102523,turkey,turkey_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4891730616776922961,turtle,turtle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1973036748690274094,twelve-oclock,twelve_oclock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3475133255041126546,twelve-thirty,twelve-thirty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8166798562392518566,two-hearts,two_hearts_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6877221130566183682,two-hump-camel,two-hump_camel_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4134058329346525452,two-oclocktime,two_oclocktime_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4455221639525855057,two-thirty,two-thirty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4379446189616235706,umbrella,umbrella_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
992401281840403498,umbrella-on-ground,umbrella_on_ground_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6142612450889020005,umbrella-with-rain-drops,umbrella_with_rain_drops_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5581047666615044397,unamused-face,unamused_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5388822924737701724,unicorn,unicorn_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4442036877164587386,unlocked,unlocked_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1004360933879568820,up-arrow,up_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
934400362713429781,up-button,up!_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4175815309078493482,up-down-arrow,up-down_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3217761279928528210,up-left-arrow,up-left_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4911782693705224898,up-right-arrow,up-right_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1388002488130431453,upside-down-face,upside-down_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8758718704516854558,upwards-button,upwards_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4490378475116156171,vampire,person_vampire_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
2502130576007906837,vertical-traffic-light,vertical_traffic_light_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4731371438811764614,vibration-mode,vibration_mode_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1353076273970340750,victory-hand,victory_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4267338323440931955,video-camera,video_camera_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4691452566081155956,video-game,video_game_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8926387437850584448,videocassette,videocassette_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7391286870342742482,violin,violin_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6325369751142640437,virgo,virgo_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3010871844919384911,volcano,volcano_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4519613529202426895,volleyball,volleyball_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6892038078641498574,vs-button,vs_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2542581713842900702,vulcan-salute,vulcan_salute_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7061923178300225639,vulcan-salute-dark-skin-tone,vulcan_salute_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-7514839935026065690,vulcan-salute-light-skin-tone,vulcan_salute_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7318962255933231748,vulcan-salute-medium-dark-skin-tone,vulcan_salute_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
1132927287992416578,vulcan-salute-medium-light-skin-tone,vulcan_salute_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4962080307045029712,vulcan-salute-medium-skin-tone,vulcan_salute_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6173268079426757221,waffle,waffle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2307258894543016831,waning-crescent-moon,waning_crescent_moon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4370007320098004682,waning-gibbous-moon,waning_gibbous_moon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2805323455812154264,warning,warning_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1668208316571705112,wastebasket,wastebasket_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-507563675079062352,watch,watch_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1549558834890646120,water-buffalo,water_buffalo_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4892201608885466853,water-closet,water_closet_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3754151882051803151,water-wave,water_wave_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8070223238344137563,watermelon,watermelon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2680558931496111320,waving-hand,waving_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1513319783649071847,waving-hand-dark-skin-tone,waving_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-2348055718774790502,waving-hand-light-skin-tone,waving_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1750641312079162647,waving-hand-medium-dark-skin-tone,waving_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
6049524862275742416,waving-hand-medium-light-skin-tone,waving_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-4075849481057241738,waving-hand-medium-skin-tone,waving_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-7615493767162824455,wavy-dash,wavy_dash_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6753571551934059908,waxing-crescent-moon,waxing_crescent_moon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2662972367129694896,waxing-gibbous-moon,waxing_gibbous_moon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6637392417267110111,weary-cat,weary_cat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6211697499407871389,weary-face,weary_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
998014991633640772,wedding,wedding_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7752399221769658420,whale,whale_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-33530747729452197,wheel,wheel_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4765924878120320895,wheel-of-dharma,wheel_of_dharma_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8189478740126234026,wheelchair-symbol,wheelchair_symbol_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7701291371948037063,white-cane,white_cane_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5542365024010504066,white-circle,white_circle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1394983066194969144,white-exclamation-mark,white_exclamation_mark_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6487283558389776705,white-flag,white_flag_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7945733267719875316,white-flower,white_flower_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1801973742297430301,white-heart,white_heart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4394269513238177562,white-large-square,white_large_square_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3292766308612716583,white-medium-small-square,white_medium-small_square_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3272594861949749988,white-medium-square,white_medium_square_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6222227069565499320,white-question-mark,white_question_mark_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7881227638849626655,white-small-square,white_small_square_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4837075494910843705,white-square-button,white_square_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7441258156498869955,wilted-flower,wilted_flower_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2428335859174928121,wind-chime,wind_chime_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2226736248167889655,wind-face,wind_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2189078058228415045,window,window_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
721788455042315598,wine-glass,wine_glass_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7574444104168232933,wing,wing_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-14696748618954565,winking-face,winking_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7623738359832713646,winking-face-with-tongue,winking_face_with_tongue_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7093322794775573295,wireless,wireless_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
911917073184374762,wolf,wolf_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7556680862224406219,woman,woman_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7822192168820283176,woman-artist,woman_artist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7262921546480536918,woman-artist-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
4853101539767624517,woman-artist-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1940658477391076313,woman-artist-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
7597144236321018822,woman-artist-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7957122138501192360,woman-artist-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
8983350863544622773,woman-astronaut,woman_astronaut_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-324830590551261809,woman-astronaut-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
6649351454617962727,woman-astronaut-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6470905480517619019,woman-astronaut-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
6471670601692839307,woman-astronaut-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2913930431565722256,woman-astronaut-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
8435736797525952584,woman-bald,woman_bald_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6168863574576663736,woman-beard,woman_beard_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5711278401487201663,woman-biking,woman_biking_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7791882280069064556,woman-biking-dark-skin-tone,person_biking_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-387189873924884966,woman-biking-light-skin-tone,person_biking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1655442854074058744,woman-biking-medium-dark-skin-tone,person_biking_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-5601152330162325864,woman-biking-medium-light-skin-tone,person_biking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4868621610752416868,woman-biking-medium-skin-tone,person_biking_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
1045532086868529293,woman-blond-hair,woman_blonde_hair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8298543766958968658,woman-bouncing-ball,woman_bouncing_ball_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
265613199070279779,woman-bowing,woman_bowing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-660436914082643653,woman-bowing-dark-skin-tone,person_bowing_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-4445609390740287379,woman-bowing-light-skin-tone,person_bowing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3372082900633347812,woman-bowing-medium-dark-skin-tone,person_bowing_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-477692679402369903,woman-bowing-medium-light-skin-tone,person_bowing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2073715297503052498,woman-bowing-medium-skin-tone,person_bowing_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6184895335246246097,woman-cartwheeling,woman_cartwheeling_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-563304184918481469,woman-cartwheeling-dark-skin-tone,person_cartwheeling_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
2183149754981168539,woman-cartwheeling-light-skin-tone,person_cartwheeling_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8059519309592583085,woman-cartwheeling-medium-dark-skin-tone,person_cartwheeling_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-3341774974473738806,woman-cartwheeling-medium-light-skin-tone,person_cartwheeling_flat_light.webp,ms-fluentui,,not_found_in_backup_db
6273624222006140106,woman-cartwheeling-medium-skin-tone,person_cartwheeling_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
8499461180281796353,woman-climbing,woman_climbing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
2442197492469056839,woman-construction-worker,woman_construction_worker_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
121196241936438664,woman-construction-worker-dark-skin-tone,construction_worker_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-8019343688567726661,woman-construction-worker-light-skin-tone,construction_worker_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7212219277952332728,woman-construction-worker-medium-dark-skin-tone,construction_worker_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8390123244041683114,woman-construction-worker-medium-light-skin-tone,construction_worker_flat_light.webp,ms-fluentui,,not_found_in_backup_db
1731878094721755233,woman-construction-worker-medium-skin-tone,construction_worker_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
3749075579467497928,woman-cook,woman_cook_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4727245096059012716,woman-cook-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-2940006586556372679,woman-cook-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5282903389913339176,woman-cook-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5207249100238648981,woman-cook-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1587480026283754986,woman-cook-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1695297032868689490,woman-curly-hair,woman_curly_hair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5153401607206681163,woman-dancing,woman_dancing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3319824121313910076,woman-dancing-dark-skin-tone,woman_dancing_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-2225663637413804547,woman-dancing-light-skin-tone,woman_dancing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1210661320990502368,woman-dancing-medium-dark-skin-tone,woman_dancing_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
49421268356095864,woman-dancing-medium-light-skin-tone,woman_dancing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5062189784003288916,woman-dancing-medium-skin-tone,woman_dancing_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-3101487801669566921,woman-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-4107734452527663316,woman-dark-skin-tone-blond-hair,person_blonde_hair_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
2567698124230620777,woman-detective,woman_detective_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5471254164561098204,woman-elf,woman_elf_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-4695182451451263775,woman-facepalming,woman_facepalming_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-6246723184462908912,woman-facepalming-dark-skin-tone,person_facepalming_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-47416172621205546,woman-facepalming-light-skin-tone,person_facepalming_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2643637964501587103,woman-facepalming-medium-dark-skin-tone,person_facepalming_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-4472578396828331016,woman-facepalming-medium-light-skin-tone,person_facepalming_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7658707410404798985,woman-facepalming-medium-skin-tone,person_facepalming_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1612215094639227210,woman-factory-worker,woman_factory_worker_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7315094836098224283,woman-factory-worker-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
8595877105886360313,woman-factory-worker-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3614330423245091160,woman-factory-worker-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5301965579962037485,woman-factory-worker-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7636911907338657356,woman-factory-worker-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-8319187446941745685,woman-fairy,woman_fairy_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1011555990446104797,woman-farmer,woman_farmer_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8018914339044947408,woman-farmer-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-425430603908928851,woman-farmer-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5797449605053876558,woman-farmer-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-4888021215977455505,woman-farmer-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5221898749429440450,woman-farmer-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6774016943483128174,woman-feeding-baby,woman_feeding_baby_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7244954914403027215,woman-firefighter,woman_firefighter_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5129411003185168187,woman-firefighter-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-8907700765271125379,woman-firefighter-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2025509977459080602,woman-firefighter-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5532832797785755556,woman-firefighter-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7235218838040147790,woman-firefighter-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
1164462569724072234,woman-frowning,woman_frowning_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7705836172323364621,woman-frowning-dark-skin-tone,person_frowning_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
4921662289655398691,woman-frowning-light-skin-tone,person_frowning_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3640816492530273381,woman-frowning-medium-dark-skin-tone,person_frowning_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
6574724191329102181,woman-frowning-medium-light-skin-tone,person_frowning_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7320265985258590749,woman-frowning-medium-skin-tone,person_frowning_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
357431158724939302,woman-genie,woman_genie_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
9008772114748075354,woman-gesturing-no,woman_gesturing_no_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6210139092110857203,woman-gesturing-no-dark-skin-tone,person_gesturing_no_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
6410604897767178099,woman-gesturing-no-light-skin-tone,person_gesturing_no_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-4737067753341651495,woman-gesturing-no-medium-dark-skin-tone,person_gesturing_no_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5907335189449067821,woman-gesturing-no-medium-light-skin-tone,person_gesturing_no_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4616780006151369794,woman-gesturing-no-medium-skin-tone,person_gesturing_no_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
7501430822716632413,woman-gesturing-ok,woman_gesturing_ok_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6494351838606431821,woman-gesturing-ok-dark-skin-tone,person_gesturing_ok_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-1365980047786731280,woman-gesturing-ok-light-skin-tone,person_gesturing_ok_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7379674084229563641,woman-gesturing-ok-medium-dark-skin-tone,person_gesturing_ok_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
7903596198255388651,woman-gesturing-ok-medium-light-skin-tone,person_gesturing_ok_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7746449106029400622,woman-gesturing-ok-medium-skin-tone,person_gesturing_ok_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-6931741447214669817,woman-getting-haircut,woman_getting_haircut_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2914090853999964254,woman-getting-haircut-dark-skin-tone,person_getting_haircut_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-1104027919583216402,woman-getting-haircut-light-skin-tone,person_getting_haircut_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3048708023451745484,woman-getting-haircut-medium-dark-skin-tone,person_getting_haircut_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-6962169130657041603,woman-getting-haircut-medium-light-skin-tone,person_getting_haircut_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3164660394501338224,woman-getting-haircut-medium-skin-tone,person_getting_haircut_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
2160446361550895057,woman-getting-massage,woman_getting_massage_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1674570098997124977,woman-getting-massage-dark-skin-tone,person_getting_massage_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-4003100084065546463,woman-getting-massage-light-skin-tone,person_getting_massage_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5699887099831094627,woman-getting-massage-medium-dark-skin-tone,person_getting_massage_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8463873676707849490,woman-getting-massage-medium-light-skin-tone,person_getting_massage_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4096725270909609506,woman-getting-massage-medium-skin-tone,person_getting_massage_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
6271950042032219166,woman-golfing,woman_golfing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7772457891297553252,woman-guard,woman_guard_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5035042142342225418,woman-guard-dark-skin-tone,guard_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
8470863358841008547,woman-guard-light-skin-tone,guard_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6779154395749689089,woman-guard-medium-dark-skin-tone,guard_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8059183186161008513,woman-guard-medium-light-skin-tone,guard_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3047065945363849029,woman-guard-medium-skin-tone,guard_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-3532826115020196656,woman-health-worker,woman_health_worker_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7019003206625721977,woman-health-worker-dark-skin-tone,woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-2197113670717248118,woman-health-worker-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
9189080897021700434,woman-health-worker-medium-dark-skin-tone,woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-2559831993285144692,woman-health-worker-medium-light-skin-tone,woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8251727823823191762,woman-health-worker-medium-skin-tone,woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
2671054871940851510,woman-in-lotus-position,woman_in_lotus_position_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5315474183541904447,woman-in-manual-wheelchair,woman_in_manual_wheelchair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8468607840803898802,woman-in-manual-wheelchair-facing-right,woman_in_manual_wheelchair_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
